time,midpoint,ask,bid,inventory,profit
2024-10-25 04:50:02,0.0205,0.02050020169818004,0.02049979830181996,0,0.0
2024-10-25 05:00:03,0.0205,0.02050020167718677,0.02049979832281323,0,4.033963600796886e-07
2024-10-25 05:10:02,0.0205,0.020500201656263366,0.020499798343736636,0,8.067507336201318e-07
2024-10-25 05:20:02,0.0205,0.020500201635305026,0.020499798364694975,0,1.2100632603498362e-06
2024-10-25 05:30:02,0.0205,0.02050020161434669,0.02049979838565331,0,1.6133338704010791e-06
2024-10-25 05:40:02,0.0205,0.02050020159338835,0.02049979840661165,0,2.0165625637807993e-06
2024-10-25 05:50:03,0.0205,0.020500201572395085,0.020499798427604916,0,2.419749340482058e-06
2024-10-25 06:00:03,0.0205,0.020500201551436746,0.020499798448563256,0,2.8228941306510102e-06
2024-10-25 06:10:02,0.0205,0.02050020153051334,0.02049979846948666,0,3.225997004141501e-06
2024-10-25 06:20:02,0.0205,0.020500201509555,0.020499798490445,0,3.6290580308212528e-06
2024-10-25 06:30:02,0.0205,0.020500201488596662,0.02049979851140334,0,4.032077140822543e-06
2024-10-25 06:40:02,0.0205,0.020500201467638327,0.020499798532361675,0,4.435054334145372e-06
2024-10-25 06:50:02,0.0205,0.020500201446679987,0.020499798553320014,0,4.837989610796678e-06
2024-10-25 07:00:02,0.0205,0.02050020142572165,0.02049979857427835,0,5.240882970769523e-06
2024-10-25 07:10:02,0.0205,0.020500201404763312,0.02049979859523669,0,5.6437344140708445e-06
2024-10-25 07:20:02,0.0205,0.020500201383804977,0.020499798616195025,0,6.046543940693705e-06
2024-10-25 07:30:02,0.0205,0.020500201362846637,0.020499798637153364,0,6.449311550645043e-06
2024-10-25 07:40:02,0.0205,0.0205002013418883,0.0204997986581117,0,6.852037243917919e-06
2024-10-25 07:50:02,0.0205,0.020500201320929962,0.02049979867907004,0,7.2547210205192725e-06
2024-10-25 08:00:02,0.0205,0.020500201299971627,0.020499798700028375,0,7.657362880442165e-06
2024-10-25 08:10:02,0.0205,0.020500201279013287,0.020499798720986714,0,8.059962823693534e-06
2024-10-25 08:20:02,0.0205,0.020500201258054948,0.020499798741945054,0,8.462520850266442e-06
2024-10-25 08:30:02,0.0205,0.020500201237096612,0.02049979876290339,0,8.865036960160888e-06
2024-10-25 08:40:02,0.0205,0.020500201216138273,0.02049979878386173,0,9.267511153383812e-06
