time,midpoint,ask,bid,inventory,profit
2024-10-25 04:50:02,0.0545,0.05450132775756754,0.05449867224243246,0,0.0
2024-10-25 05:00:03,0.0545,0.054501327619312964,0.054498672380687035,0,2.6555151350776685e-06
2024-10-25 05:10:02,0.0545,0.054501327481518466,0.054498672518481533,0,5.310753761006426e-06
2024-10-25 05:20:02,0.0545,0.05450132734349392,0.05449867265650608,0,7.965716797939115e-06
2024-10-25 05:30:02,0.054,0.05400130434494022,0.05399869565505978,0,1.0620403785785437e-05
2024-10-25 05:40:02,0.054,0.05400130420929328,0.05399869579070672,0,1.322909366623104e-05
2024-10-25 05:50:03,0.054,0.05400130407342025,0.05399869592657975,0,1.5837512252786512e-05
2024-10-25 06:00:03,0.054,0.054001303937773304,0.053998696062226695,0,1.844565909328577e-05
2024-10-25 06:10:02,0.054,0.054001303802352435,0.053998696197647564,0,2.10535346398949e-05
2024-10-25 06:20:02,0.0545,0.0545013265153467,0.0544986734846533,0,2.3661139344766102e-05
2024-10-25 06:30:02,0.054,0.05400130353105854,0.05399869646894146,0,2.631417003816361e-05
2024-10-25 06:40:02,0.054,0.05400130339541159,0.053998696604588406,0,2.8921232155240673e-05
2024-10-25 06:50:02,0.045,0.04500092237331047,0.044999077626689525,0,3.1528022978427606e-05
2024-10-25 07:00:02,0.0445,0.044500902842868874,0.04449909715713112,0,3.3372769599374075e-05
2024-10-25 07:10:02,0.0445,0.04450090274889186,0.044499097251108136,0,3.5178455337125936e-05
2024-10-25 07:20:02,0.044,0.04400088341044978,0.04399911658955021,0,3.6983953120850455e-05
2024-10-25 07:30:02,0.044,0.04400088331847657,0.043999116681523426,0,3.8750774020421264e-05
2024-10-25 07:40:02,0.0435,0.04350086417261962,0.043499135827380374,0,4.051741097356454e-05
2024-10-25 07:50:02,0.0435,0.04350086408263077,0.043499135917369224,0,4.22457562128109e-05
2024-10-25 08:00:02,0.0435,0.04350086399264192,0.04349913600735807,0,4.397392147435786e-05
2024-10-25 08:10:02,0.0435,0.04350086390265307,0.04349913609734692,0,4.57019067582054e-05
2024-10-25 08:20:02,0.0435,0.04350086381266423,0.043499136187335766,0,4.7429712064353535e-05
2024-10-25 08:30:02,0.0435,0.04350086372267538,0.043499136277324615,0,4.9157337392816136e-05
2024-10-25 08:40:02,0.0435,0.04350086363268653,0.043499136367313465,0,5.0884782743579327e-05
2024-10-25 08:50:02,0.0435,0.04350086354269768,0.043499136457302315,0,5.2612048116643106e-05
2024-10-25 09:00:02,0.0435,0.043500863452708836,0.04349913654729116,0,5.4339133512007476e-05
2024-10-25 09:10:02,0.0435,0.04350086336271999,0.04349913663728001,0,5.606603892968631e-05
2024-10-25 09:20:02,0.0435,0.04350086327273114,0.04349913672726886,0,5.779276436966574e-05
2024-10-25 09:30:02,0.0435,0.04350086318274229,0.04349913681725771,0,5.9519309831945755e-05
2024-10-25 09:40:02,0.0435,0.043500863092753445,0.04349913690724655,0,6.124567531652636e-05
2024-10-25 09:50:02,0.0435,0.043500863002764595,0.0434991369972354,0,6.297186082342143e-05
2024-10-25 10:00:02,0.0435,0.043500862912775745,0.04349913708722425,0,6.46978663526171e-05
2024-10-25 10:10:02,0.0435,0.043500862822786895,0.0434991371772131,0,6.642369190411335e-05
2024-10-25 10:20:02,0.0435,0.043500862732798046,0.04349913726720195,0,6.814933747791019e-05
2024-10-25 10:30:02,0.0435,0.0435008626428092,0.04349913735719079,0,6.987480307400762e-05
2024-10-25 10:40:02,0.0435,0.04350086255282035,0.04349913744717964,0,7.160008869241952e-05
2024-10-25 10:50:02,0.0435,0.043500862462831504,0.04349913753716849,0,7.3325194333132e-05
2024-10-25 11:00:02,0.0435,0.043500862372842654,0.04349913762715734,0,7.505011999614508e-05
2024-10-25 11:10:02,0.0435,0.04350086228285381,0.04349913771714618,0,7.677486568145875e-05
2024-10-25 11:20:03,0.0435,0.04350086219271498,0.04349913780728502,0,7.849943138908688e-05
2024-10-25 11:30:02,0.0435,0.04350086210287611,0.04349913789712388,0,8.022381681904722e-05
2024-10-25 11:40:02,0.0435,0.04350086201288726,0.04349913798711273,0,8.194802257127654e-05
2024-10-25 11:50:02,0.0435,0.04350086192289842,0.043499138077101575,0,8.367204834580644e-05
2024-10-25 12:00:03,0.0435,0.043500861832759585,0.04349913816724041,0,8.539589414265081e-05
2024-10-25 12:10:02,0.0435,0.04350086174292072,0.043499138257079274,0,8.711955966182738e-05
2024-10-25 12:20:02,0.0435,0.04350086165293187,0.043499138347068124,0,8.884304550327293e-05
2024-10-25 12:30:02,0.0435,0.04350086156294302,0.043499138437056974,0,9.056635136701907e-05
2024-10-25 12:40:02,0.0435,0.04350086147295418,0.043499138527045816,0,9.22894772530658e-05
2024-10-25 12:50:02,0.0435,0.04350086138296533,0.043499138617034666,0,9.4012423161427e-05
2024-10-25 13:00:03,0.0435,0.0435008612928265,0.04349913870717349,0,9.573518909208878e-05
2024-10-25 13:10:02,0.0435,0.04350086120298763,0.043499138797012366,0,9.745777474509665e-05
2024-10-25 13:20:02,0.0435,0.043500861112998786,0.04349913888700121,0,9.918018072035961e-05
