time,midpoint,ask,bid,inventory,profit
2024-11-01 15:10:03,0.5,0.5000312501,0.4999687499,0,0.0
2024-11-01 15:20:03,0.5,0.5000312424500518,0.49996875754994813,0,6.250020000003742e-05
2024-11-01 15:30:03,0.58,0.5800889679602942,0.5800296558534314,-1,0.5000937426500518
2024-11-01 15:40:03,0.605,0.6050856007650336,0.6050285334550112,-1,0.5001530547569145
2024-11-01 15:50:03,0.625,0.6250823168778904,0.6250274388259635,-1,0.500210122066937
2024-11-01 16:00:03,0.635,0.6350804809473273,0.6350268268491092,-1,0.5002650001188641
2024-11-01 16:10:03,0.635,0.6350804612216052,0.6350268202738685,-1,0.5003186542170822
2024-11-01 16:20:04,0.61,0.6100282498019789,0.6099717501980211,0,-0.13470816605678626
2024-11-01 16:30:03,0.61,0.6100282428861709,0.6099717571138291,0,-0.13465166645282844
2024-11-01 16:40:03,0.61,0.6100282359588172,0.6099717640411828,0,-0.1345951806804867
2024-11-01 16:50:03,0.595,0.5950289634993985,0.5949710365006015,0,-0.13453870876285234
2024-11-01 17:00:03,0.61,0.6100846661123297,0.6100282219041099,-1,0.46049025473654615
2024-11-01 17:10:03,0.62,0.6201383608567103,0.6200830163540262,-2,1.070574920848876
2024-11-01 17:20:03,0.62,0.6201383268864362,0.6200829959718617,-2,1.0706302653515598
2024-11-01 17:30:03,0.65,0.6501289472804549,0.6500773682082729,-2,1.0706855962661344
2024-11-01 17:40:03,0.655,0.6551271930807872,0.6550763156884722,-2,1.0707371753383166
2024-11-01 17:50:03,0.65,0.650128883931234,0.6500773301987404,-2,1.0707880527306315
2024-11-01 18:00:03,0.64,0.6401321582161417,0.640079294769685,-2,1.0708396064631251
2024-11-01 18:10:03,0.645,0.6451304964165464,0.6450782976899277,-2,1.0708924699095819
2024-11-01 18:20:03,0.645,0.6451304643298789,0.6450782784379273,-2,1.0709446686362005
2024-11-01 18:30:03,0.645,0.6451304322432112,0.6450782591859268,-2,1.0709968545281523
2024-11-01 18:40:03,0.66,0.6601252413372984,0.6600751446423792,-2,1.0710490275854367
2024-11-01 18:50:03,0.66,0.660125210520027,0.6600751261520161,-2,1.071099124280356
2024-11-01 19:00:03,0.66,0.6601251797027555,0.6600751076616532,-2,1.071149208648367
2024-11-01 19:10:03,0.66,0.660125148885484,0.6600750891712903,-2,1.071199280689469
2024-11-01 19:20:03,0.68,0.6801647100350132,0.6801176498535808,-3,1.731324429574953
2024-11-01 19:30:03,0.68,0.6801646694660138,0.6801176208757241,-3,1.7313714897563854
2024-11-01 19:40:03,0.68,0.6801646288970143,0.6801175918978674,-3,1.731418538346675
2024-11-01 19:50:03,0.68,0.6801645883280149,0.6801175629200106,-3,1.7314655753458221
2024-11-01 20:00:27,0.68,0.6801645461362553,0.6801175327830395,-3,1.7315126007538262
